#!,zero-counter: 2170
-41894651,17914682,-604413203,2500
-37075716,20292175,-603488399,6520
-29019202,23914617,-601998348,1496
-25197315,31143865,-600375643,-4268
-14444245,32784521,-599483423,-6992
3253586,22029460,-602440656,928
20688082,10828823,-603887444,2768
35367249,-1691308,-603907937,636
43917327,-12195756,-604700718,804
48319880,-21358993,-605629836,340
50968947,-31342599,-606646153,-1488
53649925,-41435460,-606809971,-2900
54095776,-48137082,-606883459,-2636
51686787,-49987189,-607226774,-2024
47835962,-47862320,-607778070,-732
43084020,-42708573,-607878239,1480
44555238,-40519441,-606908279,912
45771993,-38127508,-606816648,-68
46022197,-35806654,-609123538,-412
45080516,-33629410,-613897212,-596
43048272,-31390150,-620642898,-200
40653500,-29124998,-628349127,284
38158347,-26557461,-636334954,1052
35821512,-23960973,-644077189,1124
33386431,-21883258,-651482287,960
29234144,-20052115,-658455496,1088
22052619,-18259288,-665228534,576
11573768,-16631642,-671691775,788
-1415447,-15567109,-678043380,232
-16509667,-14715892,-684139818,3332
-31380391,-14689157,-690201147,4816
-45789900,-14155586,-696236644,3628
-58591446,-13330059,-702213465,2800
-70783966,-11603396,-708367110,2464
-82443419,-9109352,-714302844,2936
-93525181,-5648990,-719686707,3628
-103908333,-992271,-723955648,2724
-113637036,4555926,-727329477,3132
-122636067,10793996,-730299189,2736
-130069720,17112987,-733571175,3264
-135274650,22926419,-737501806,4284
-138219827,28024154,-741857340,4776
-139459236,32507180,-746519640,6252
-138898072,41780004,-758484423,9208
-132495461,49773213,-772511840,5188
-126361334,56770004,-787750546,3300
-121764216,58663131,-802229817,1488
-120600799,55865067,-815809826,1232
-122756058,48529335,-828524376,4012
-128872438,38391436,-840313662,4856
-138143611,25779728,-851203509,6016
-153843589,17855181,-859899958,10520
-172324087,14005039,-865009856,10280
-190035875,11443493,-866424413,11740
-205813831,9288520,-865728444,11820
-217383040,4070578,-865040054,8836
-222763722,-5361047,-865378788,-4792
-221680369,-18226854,-865419264,-2040
-215506263,-32325436,-866872654,7788
-206860123,-46319698,-869304956,8372
-198154322,-62615631,-871680218,7684
-196226570,-69569101,-873345385,8652
-199116961,-70171190,-872473950,9828
-207252730,-67576510,-871343187,9884
-219232161,-65814650,-869578134,12648
-233140698,-65659556,-866513169,12856
-245709512,-65711861,-864077902,13240
-254170268,-65801731,-862012765,15344
-258671988,-65328657,-860262569,15060
-260836543,-64678593,-858852557,13548
-263550584,-63576750,-857923839,13332
-268854758,-62726754,-857218439,12344
-278106128,-62570170,-856116812,10812
-291190112,-62594069,-854454545,9968
-305481520,-62992226,-852315007,9644
-317823047,-63725375,-849817686,11196
-326712984,-64018266,-847352425,12768
-331999132,-63823331,-845445184,12608
-334829915,-63486621,-844293154,11356
-336532751,-63093176,-843861167,10036
-337574891,-63208487,-843774399,8272
-337962781,-64110509,-843819062,8036
-337779843,-65966429,-844088900,7532
-337546002,-68752036,-844361817,6104
-338315713,-72447197,-844436048,4932
-341222700,-76679362,-844086479,2884
-346356701,-81039529,-843473619,3432
-353141774,-85245866,-842853896,4136
-360225494,-89242734,-842353264,4400
-366562382,-93017382,-841964128,5212
-372012484,-96481570,-841733058,2724
-379269542,-99540991,-840850099,2424
-387306761,-100599944,-839623840,2428
-393918438,-100596868,-838256667,2556
-399060395,-100156246,-836640080,4016
-401871472,-98653048,-836385560,5512
-402943107,-97962495,-834458093,8096
-399231762,-97378493,-833101312,8872
-392932352,-96771398,-831648105,9960
-384149789,-95940261,-830418988,11392
-373147083,-94895331,-829567041,14792
-360372911,-93550374,-829008485,18396
-345973164,-92802015,-828668743,13876
-332816856,-91070189,-827823187,-1780
-317977643,-89812821,-827449494,14104
-303445314,-88617725,-826580273,8324
-288709697,-88099852,-825091293,5028
-273599940,-88368286,-822733939,3440
-256886538,-91399126,-819516091,3512
-237496981,-98681085,-816385030,4016
-219110775,-108200340,-810518032,5344
-204941062,-120249282,-801234263,6144
-192571982,-131859799,-786986073,7048
-179254394,-141711055,-770103391,10532
-162506663,-148345600,-753407914,11964
-142675317,-152546059,-738217269,14432
-120027214,-155515048,-729310946,13364
-94023398,-157364636,-724286566,11712
-66022578,-155870960,-724821844,9272
-37869864,-153579912,-726117665,12508
-12417771,-148677660,-729478320,15244
10085236,-140947174,-732745073,15480
30437314,-132244251,-736035729,14800
52156600,-123500381,-740007778,13436
75749290,-115938015,-745578982,10916
101156146,-109505188,-752940383,8640
127063620,-103153487,-761161871,12420
151635450,-95343137,-769304713,22264
175284418,-86758840,-776531056,18500
194907682,-76889819,-782959976,15344
204727393,-63870889,-789310121,14240
209342800,-51074449,-795556773,11620
212540995,-40443148,-801086889,9364
214211604,-30227523,-805661678,8316
215532943,-20928476,-809534726,7560
216745346,-13012414,-813210131,13372
218059615,-7446073,-817281865,15020
219186665,-4443768,-822438314,14736
218398462,-2477382,-829168872,13764
216434659,-1086128,-837083455,12488
213316084,897025,-845702893,11736
209346558,4076832,-853840472,10792
205328893,9127907,-860356565,10292
201819191,16114989,-864581663,9812
199345304,24439420,-866270041,8984
197648277,33884120,-865621229,9648
196875883,42661124,-863480476,9752
196676642,50398060,-859136465,9812
197430489,55541677,-857050821,10108
198916117,59117272,-856098935,9320
200417702,62184486,-856154342,8564
201159987,66341118,-856412806,8556
201575904,71615738,-854415672,8156
202247608,76590549,-853037866,9012
202865019,81988868,-848673451,10260
204059531,86262475,-843135709,11476
205824399,88867289,-838346301,12760
207562489,90631568,-832959415,12624
208547565,92287606,-827335986,14124
208801947,93408709,-822171113,14400
207164223,95139140,-818016874,14184
203709284,96699334,-815604894,11340
197844870,98148687,-813592536,12240
190505075,98567840,-814435887,12656
182391014,98638287,-814111786,12636
174198299,99059264,-813464917,12856
166734529,99625843,-813919555,14384
158877212,101086043,-813098486,14088
150297896,102120305,-813079880,12392
140613355,102349210,-814979650,10976
128313934,102933029,-815176669,9568
114760613,101291328,-817064712,7772
103674956,92303289,-818429475,7296
86739210,87255573,-819440939,7208
68170632,82369639,-821373806,8456
50470083,77928063,-820358378,10820
34515263,75765752,-817571327,13828
21629836,75448311,-813576766,16900
13291839,76039567,-809239278,15684
10180530,76472666,-805478233,8984
11694974,76488241,-803798542,7164
14599259,77236014,-800885916,5372
17199095,78280861,-797476743,7860
18319525,79488556,-793472420,9924
17896356,80797420,-788856718,11792
15256352,82881201,-783963765,14328
9405875,85508677,-778879095,11040
426762,87845264,-773434274,9112
-11875526,90438567,-767639922,8652
-24019497,92151648,-761989485,10348
-33210615,93474379,-757439795,11052
-37274675,94432419,-754611858,12044
-37651253,96203361,-753014407,12012
-35064277,98332495,-752378025,11372
-29382875,100516381,-752244136,10776
-17327749,100088428,-753001171,10548
-2897004,98815472,-754322657,11176
11122624,95404652,-755721427,11952
18330163,94058421,-756629755,11996
21012033,93369203,-757216744,12948
22367037,91218134,-758178003,13040
24099900,86448778,-759550904,12996
25768050,80625542,-760555407,12816
26515850,76173397,-760949542,14428
28457120,70753924,-760963811,14820
33095477,62827827,-760664602,15076
37300502,56983703,-760168218,13432
41029911,54240216,-760162292,11332
46024878,52471919,-761459574,12028
52273682,50384170,-764169801,12536
58987187,47991883,-767941445,12792
66368393,45236234,-772447554,13380
74917384,42265077,-777387615,14276
83053939,40706488,-782393170,14304
90158021,40654638,-787445986,13564
96379013,41456587,-792651058,13036
102155481,42278559,-798011637,13540
108143043,42304736,-803336478,13824
115214102,40880762,-808425558,13816
122743225,38412267,-813169561,13280
129379931,35596109,-817533419,12780
135016239,33145253,-821439954,12812
140453734,30500191,-824719759,13516
145708329,28079596,-827500709,14704
150830977,26028569,-829605096,15304
155402854,24142408,-831013501,15924
157326732,22833109,-831567823,15920
156075272,21761607,-831309016,16124
154151650,20659539,-831095661,14724
152850355,20638822,-831652216,13356
151941247,21555355,-832654428,12544
151002165,23021262,-833322849,14620
149891162,24679084,-833700799,14280
148898596,26184655,-834025706,14860
148473996,27500559,-834407350,15128
148180579,28791264,-834557471,15284
147543305,29437451,-834403235,15512
146309507,29383232,-834171913,15192
145198125,28596695,-834096807,14976
144081311,27684851,-834271377,14120
142683076,26707560,-834594836,13628
140632739,25920258,-834889956,13092
132420806,24147898,-833860744,13140
132717043,16747048,-829208256,13140
120259908,10234713,-824632065,13200
115750574,17789702,-818232396,13328
120206202,23293335,-811117760,13636
124956836,26464718,-805019784,13636
125801579,28359033,-803625781,14408
125522572,32676535,-803572758,14224
125794661,37379765,-803370521,13972
126165741,39388309,-803091608,14136
126345378,41040707,-802773449,13836
126290108,42333150,-802524267,13804
126448116,43787103,-802462327,13748
126229688,45345321,-802535620,13724
125578453,46931882,-802660005,13604
124617630,48685671,-802986424,13456
123321455,50619706,-803488134,13992
121784961,52733156,-804120381,14608
120395933,54743281,-804789272,14800
119206614,56324099,-805348215,14536
117962791,57381667,-805646097,13732
116829899,57986785,-805857246,13332
115777651,58325859,-805966109,12684
114624912,58395999,-805989149,12708
113570235,58405598,-806054162,12768
112817674,58580025,-806306080,14052
112131680,59143585,-806928373,32767
110855454,59968782,-807964877,15536
108825051,60715488,-809273840,15232
106093818,61200487,-810707498,14344
103216341,61209530,-812018546,14472
102526484,60336365,-812191205,14848
103028834,59093631,-812011066,14684
103298544,58003740,-811819692,14752
103325747,56903783,-811776644,14972
103273185,55697030,-811823086,14980
103362575,54415197,-811877136,15012
103411531,52994752,-812036756,14956
#!,zero-counter: 75
106893968,44309737,-774960261,14944
#!,zero-counter: 87
100936243,54494039,-754522500,15292
99878811,55168649,-753917465,14992
98733373,56236886,-753185034,14868
97567909,57679772,-752012547,15108
96611120,59338041,-750352179,15092
95977358,60935552,-748488785,13568
95703915,62165133,-746170140,14524
94837814,63226544,-742653088,11768
89876322,65329748,-735589106,32767
85320325,65627557,-727620594,27476
82090524,67226731,-721985457,6500
77452204,67771264,-717114422,12272
74784535,68600545,-715139817,18060
73387941,70003262,-715881077,14656
74215857,70482693,-715469598,14708
75528057,71127178,-715441518,15356
76786747,71896245,-715275365,14332
77671125,72451233,-715125512,14244
79166246,72180955,-716399019,14364
79906910,71351953,-716953235,14260
80646433,70488702,-717572200,14216
