#!,zero-counter: 2373
-43127140,19279800,-563387977,-684
-43656247,20861289,-563151128,2772
-44284316,21167808,-563474218,-4620
-40168467,15913693,-563694649,-184
-36232560,9003463,-563958798,-1920
-35797818,1499518,-564091058,-700
-39683559,-5887815,-564023977,-472
-47800451,-9770674,-563754720,-712
-52417902,-12701507,-563389944,88
-48832834,-16504748,-562793695,3988
-35979298,-22742101,-560580373,2076
-21984220,-28519461,-557462631,-2192
-10186860,-33333278,-553929324,-3472
-1332132,-37351295,-550845992,-1840
7162666,-42576493,-548243285,-652
15587309,-49309319,-546257551,-1672
22417715,-56586380,-545331762,-2464
28264141,-64391543,-545713705,-2684
33523843,-72440159,-547874443,-3300
35675323,-79310735,-552988057,-2324
33969009,-84796989,-561663563,-732
31640854,-90558919,-573080078,1484
30361653,-97033629,-586341853,3148
30766976,-104152394,-600201050,4536
32618253,-111196291,-613495908,5544
36368368,-118028963,-625599631,5804
41661658,-124454611,-637356609,5704
47385412,-130089048,-648352749,5268
52296232,-135217230,-658701257,4808
54751766,-139864785,-668322462,5148
53180538,-143506789,-676622973,5752
47833742,-146366098,-682750232,6120
39407019,-148523463,-686017787,6496
29424684,-150239315,-686238608,1696
19273649,-151478655,-683691356,6476
10319102,-151897904,-685032609,4912
9253849,-157118482,-696487834,4232
8975560,-162048640,-706576430,3212
8016280,-166683938,-713753207,2320
5313432,-171293888,-718894460,3332
1402839,-176981078,-723262711,620
-3802660,-183394566,-728535844,-5832
-8049532,-190408148,-735409861,-5536
-13117888,-195232727,-742443599,3332
-20253662,-197710835,-749892351,6420
-24955143,-201852850,-756546558,7444
-28155002,-206013084,-761914511,7236
-29427377,-212038924,-765961745,9420
-30740079,-218228600,-769255061,6732
-29585765,-225125382,-772968744,11392
-27527502,-228300260,-777348307,10616
-23607677,-229907859,-781969214,23272
-17694837,-230115954,-786177952,16732
-10412698,-226821823,-789658047,13752
833825,-224053947,-791807580,2188
10141109,-218705040,-792049247,4196
20202276,-214820747,-789000156,2012
34619753,-217075335,-782474365,744
55702051,-224611968,-774527736,2580
72553063,-229653339,-769650115,7084
84424447,-235074220,-768399242,11028
94904329,-241076239,-770129112,12072
101523706,-243553548,-774677294,8992
105314678,-243083064,-781027994,7544
106978414,-240002101,-787963063,6136
107491749,-234189396,-794565141,5536
109698236,-227354142,-799969341,3632
113677691,-219403763,-804303418,6700
118093298,-209888062,-808235352,6628
122094520,-198980498,-812129576,7532
125943542,-187839475,-815967013,12956
130634123,-178529409,-819535704,11560
134208198,-169766549,-823249282,9100
135062332,-158348351,-827784093,2736
134483962,-145890047,-832022690,4080
133814078,-135769673,-834844251,4404
132596904,-126874086,-836536396,8400
130261324,-118732359,-837459657,9788
126019070,-110272435,-838514703,16296
119728184,-100619848,-840152082,15800
112054661,-90460106,-842466727,15108
104251346,-82251193,-844999843,8516
97827649,-80082398,-847239867,10440
89762560,-80518152,-849538151,9900
80635325,-81294132,-850217236,9528
71003874,-83354266,-852083595,8628
61299451,-85267854,-852626882,8940
52335836,-86689316,-851781423,10068
44643221,-85531147,-850261992,9136
41122539,-83421801,-848718807,14084
42241717,-80996772,-847627121,13188
46611727,-77047720,-847413103,12548
54667173,-72779562,-846350799,13596
65053583,-68766793,-846423649,14200
76334858,-65305246,-849212237,13924
87420971,-61333317,-852242345,13724
98069588,-58067561,-853307313,13760
108452695,-58852931,-855965446,12960
116563940,-64083640,-858261830,11632
120728661,-70655749,-859749134,5880
122530154,-77288450,-860326691,5152
123836799,-83336342,-860297298,5640
126904736,-88606065,-857987758,7572
131782752,-92940362,-857313762,9536
138813600,-96643138,-856206468,10832
147613449,-99809770,-852828597,11228
156612273,-103557143,-851211964,11468
164271976,-105892396,-848090545,11276
168408108,-106778241,-847560146,10044
168300895,-104943803,-845966910,9760
164248437,-102068492,-846819364,10064
160090957,-98720554,-846498212,11432
157237498,-95567476,-846653554,10916
155418133,-92631273,-846794107,12048
153983469,-89943638,-846802167,12560
152785848,-88002944,-848388198,13288
152595834,-86048453,-848064354,15300
152620660,-84031985,-847990785,16660
152495836,-81934692,-848431990,16624
151863548,-79793484,-849535174,15624
150454148,-77233925,-851469650,15088
147883185,-74405107,-854246798,15144
144414710,-71883612,-857529193,14764
140727156,-70015600,-860944813,14800
137131350,-68398403,-864063846,12764
133981447,-66809181,-866839509,12220
131545231,-65132138,-869467473,11276
130463601,-63129117,-872063195,10308
131213469,-60995628,-874373950,9868
133162261,-58853155,-876048419,10376
135654197,-56883614,-877063039,11276
138140693,-55346325,-877390673,12208
140217264,-54208824,-877167834,12256
141893786,-52880230,-876520982,13040
143879499,-51667770,-875499153,14180
145728636,-50307299,-874491299,14924
147506122,-48659945,-873733927,15872
149350261,-46948012,-873380265,15384
151182387,-45446313,-873487320,15420
152230070,-44487475,-873963835,15100
151638580,-44045847,-874698909,14888
150003140,-43810564,-875814431,14164
147842985,-42764148,-877587759,14408
134396545,-24329500,-892133882,14340
132657001,-22625654,-890938970,14340
130791173,-22561795,-886195919,14252
127139545,-22023320,-880716006,13844
126469334,-20693119,-879805139,14400
125792226,-19343351,-878810458,14920
124973405,-18229759,-877599898,15168
124290007,-17458825,-876247930,14932
123675098,-14690706,-866925058,14144
124739229,-12934293,-865673230,13520
125668307,-11270041,-864661036,13448
126336779,-9815121,-864014407,13744
126630100,-8854130,-863604776,14640
126747808,-8366800,-863059706,15436
127165232,-8157370,-862223098,15352
128708788,-8460963,-859614268,14056
129688285,-8822936,-858219933,13564
130497828,-9007691,-857005869,13712
#!,zero-counter: 13
132621765,-7977020,-839755596,14820
132671548,-7960243,-837893334,14264
132638637,-8056210,-836025104,14012
132615756,-7943574,-834280401,13608
132753280,-6599919,-831557175,13792
132943428,-5865497,-831102082,14200
133184490,-4802612,-830997804,14624
133719114,-3773289,-831306953,14452
134309860,-2910786,-831493578,14676
135031017,-2432396,-831285660,14888
