#!,zero-counter: 189
-31971434,7531683,-471216578,-2460
-33308080,5160364,-471849524,-1020
-34942182,3072798,-472357364,-1252
-36670905,651672,-473285228,-2472
-38768305,-1607580,-474077587,-108
-40836911,-4787864,-474608903,-220
-42816507,-8039879,-474893163,-2020
-44741972,-11004445,-475545010,-732
-46838170,-13761283,-475982832,-1564
-48578392,-16011120,-476495478,-848
-49629855,-17359964,-477463996,-1100
-50388741,-18193769,-477780772,-820
-46576568,-16551611,-478384748,624
-44007834,-11603480,-477828504,904
-44276650,-5151576,-477002513,2656
-44914138,1022312,-476526736,2084
-47739807,8141515,-475950789,-1316
-49635832,15018794,-476359973,-1656
-49384986,20810257,-477660243,-2840
-45296816,24824974,-480122950,-2396
-36807271,26943926,-483670206,-3188
-26369697,27989529,-487643475,-2480
-15483638,28713022,-491582475,-644
-6216397,30181903,-495053899,1612
1410232,32840271,-498397850,1484
8114152,36373489,-502293613,664
14498528,39632292,-506925809,-1196
21468938,40238496,-512007407,-1964
24389896,40753663,-517018562,192
24280761,41463936,-521980853,1984
23471428,41621696,-526713981,1288
21728537,41532580,-531035242,56
21381525,40313107,-534799941,520
21746906,38606812,-537592111,428
23012397,36559181,-539076341,776
25571367,33924740,-539146933,792
28879395,30892378,-537878279,56
32454639,27571552,-535457680,-68
36167536,24087634,-532046720,-144
39673172,20714611,-527905953,128
42883084,17726518,-523631438,476
46074329,14891000,-519996864,-72
48920111,12233070,-517181596,-72
51157721,9787097,-515268837,-284
53178011,7136158,-514163808,-48
56594008,3227344,-513388059,-380
60234542,-1287447,-512470218,184
64005358,-6030199,-511022125,456
67787672,-10535564,-509020499,592
71224376,-14302868,-506271466,712
73690962,-16920865,-503106869,540
75637346,-18719831,-499657262,404
76888821,-20003807,-496321571,-32
77311340,-21065546,-493421907,-852
77387865,-22315083,-491008062,-568
76991266,-23564798,-489179394,-196
76319524,-24586658,-488056237,-532
74980516,-24979342,-487759697,-744
73200202,-24590756,-488155492,-548
70728777,-23095159,-489345111,-28
67542127,-20433228,-491310894,72
63329140,-16634613,-493822290,-12
58233581,-12095753,-496833973,40
52204721,-6911951,-500318547,-160
45814052,-1312186,-504386266,-1008
40003115,4161539,-508810731,-168
35072808,9368853,-513376381,-316
30348062,14493523,-517707104,-188
26330392,19080108,-521685653,4
22601843,23210409,-525344304,384
19355615,26727555,-528883951,940
16287467,29674255,-532366552,-8552
15289960,28322288,-523995712,-1344
16785104,24086395,-516487941,1440
14761768,21109523,-511846343,3480
11935082,18774394,-509631905,1448
9356373,17516920,-503673752,652
4651078,17588608,-497025433,2376
2135849,16514549,-490906459,456
132727,14824536,-483251332,-816
-2398129,13315685,-475505788,4616
-7517140,15363749,-478496385,-104
-10762564,17338621,-478623925,-1272
-13789469,19516575,-478434714,-1364
-15555949,20826672,-478520029,-1060
-16117547,21331877,-478741589,-1136
-16862849,22362017,-478941983,-1368
-18344110,24101955,-478974643,-1052
-19584139,25542908,-478995809,-1112
-22206887,27430118,-480142832,-1060
-23832058,28284593,-480325760,-1276
#!,zero-counter: 745
-77152528,48076917,-505838431,-636
-82781344,52400787,-505755826,-2316
-85392529,55701318,-505095650,-2020
-93931515,63893751,-504749354,496
-104352432,76480185,-503753745,-1628
-84096864,70725826,-508293124,-1464
-65052400,62723620,-513780652,-572
-52382834,55485408,-518334440,340
-52204222,50725163,-520031933,-580
-64336212,48403806,-519369144,-496
-70721718,42016467,-517852200,2012
-62922366,28718478,-516431609,1204
-50381526,13046465,-515793222,-1664
-40614030,-1801947,-516948226,-1848
-32389248,-16192601,-520659166,-664
-21894052,-30610394,-525948757,-80
-7235651,-45377479,-532192593,-440
8022049,-58567933,-538964882,220
19686687,-67662158,-546254703,1076
29446755,-73167042,-554311857,324
38932148,-76259079,-563129284,1384
44960485,-76285901,-572878319,3028
50071360,-75020475,-583084664,4056
54973220,-73356053,-593376713,4964
60128648,-72021215,-603682830,6240
65570412,-71221200,-614735507,5764
72656751,-71907733,-625820300,6116
80855777,-74107577,-636997983,5648
89126978,-77508795,-648310164,6524
96664837,-80594896,-660849312,5808
104906146,-84139986,-674545975,5284
112684139,-88624684,-688475168,5236
119101615,-93683272,-702208587,6032
123237535,-98032641,-715803275,8736
125901798,-101109251,-730355153,10596
127580054,-102743981,-745140077,9316
127949428,-102559389,-759803667,7600
126454400,-100433158,-774430730,4232
122748775,-96916770,-787066443,9272
117136497,-91905667,-798431808,6420
113968311,-90759665,-807095113,5988
113713101,-91352084,-813790828,7316
111491748,-90115914,-818219078,7924
105755137,-86597602,-820500886,9800
100517063,-84600884,-821361946,2704
96765996,-84673457,-822018509,9068
95633009,-87027988,-822569065,4464
89886148,-85925551,-822740132,6940
83002539,-79130587,-821395475,9160
79624378,-74258252,-818818715,12240
77843351,-68775286,-816829644,17940
83037794,-70486709,-816765212,13180
100669256,-82465208,-818285150,16504
102995620,-79430411,-821166146,16776
110097227,-80918978,-825268588,15996
120961221,-88634449,-830621777,13880
127808481,-94184819,-836709729,12684
131823674,-98775257,-841732650,12880
132994776,-104734737,-845240469,13300
