-323939,4015810,462493,488
-98429,4996326,519986,-804
3266073,5189627,851079,-792
5799564,5100491,742717,-1052
7301985,5024112,593296,-1020
6340343,5093181,839123,-964
1936713,5371894,1224208,-1236
-1798509,5713229,1522186,-1172
-3577896,6330245,1780916,-1040
-1858235,6684711,1714745,-2232
-120779,6588409,1656809,-1012
-2241369,7713790,1909258,-1020
-3399471,9209691,2207640,-204
-3490973,10096970,2334853,-1056
-3582122,11188782,2545881,-1120
-3421946,11875422,2641526,-828
#!,zero-counter: 41
-8023558,15076053,2950382,-1240
-8342909,16109387,3078253,-724
-8516624,17366000,3328939,-696
-8390717,18296625,3292357,-1420
-8640592,19118618,3386621,-1204
-8898282,19907286,3496426,-1192
-9205395,20888480,3659139,-1320
-9388088,21832579,3857589,-696
-9519762,22757980,3987687,-1528
-9950123,25691932,4278890,-936
-10032102,26667972,4484879,-780
-10127011,27710650,4612347,-968
-10364439,28556801,4757976,-1068
-10603359,29225463,4866901,-784
x,y,z
#!,zero-counter: 1001
-34990716,10322591,-506916364,-1364
-27666109,5810889,-507506983,-712
-19316725,467711,-508017322,-136
-14416369,-3135118,-508218627,-1000
-13100445,-5217200,-508373665,-660
-12693160,-7396881,-508549770,-656
-12048694,-10045079,-508672787,-2020
-15599129,-10321134,-509002719,-1968
-17717540,-11013031,-509511152,-1032
-17177872,-12012087,-511205991,-1744
-17705819,-11468547,-514024603,-1208
-17470301,-10601675,-516630322,8260
-17471210,-8728104,-518155907,-2408
-15912054,-7360725,-519062195,-2312
-16792172,-4796249,-520022540,-168
-21685639,-1266065,-521357383,-2132
-23447385,-915247,-523065352,-1716
-21751427,-3372596,-525104004,880
-18176257,-6638373,-528399346,84
-13615986,-9283509,-534122634,-1356
-8583326,-10531766,-542553872,24
-2095039,-10557762,-552831205,932
5572204,-9268317,-563839734,3628
14363345,-7037635,-574565423,3580
23825813,-4291998,-585711511,3352
34143381,-1372436,-597316329,2988
44472211,1914746,-609666591,3092
54298084,5337651,-622458186,2852
63022441,8723689,-635264434,2948
70250507,11854743,-647962849,3084
76120046,14629152,-660565624,2420
80478132,16963305,-673087076,2012
83430782,18547351,-685390891,3108
84836903,19484188,-697025598,4552
84967141,20029137,-707463669,4764
84973117,19697570,-716540601,4500
85397611,18378450,-724497902,4344
86663142,16124990,-731721037,4696
88904677,13106239,-738410272,5156
91480924,10298599,-744530563,5480
93916606,8084450,-750130755,5752
96473341,5911971,-755072062,5488
99032886,3208881,-759230234,5924
101173992,-97947,-762422991,6804
102656009,-3946042,-764704438,14548
101798683,-6554494,-772505384,6680
99546613,-8937059,-786990923,4064
96748887,-14334745,-801364902,8484
92781826,-22300473,-815595377,7536
86296684,-29454680,-826938497,7292
79629020,-37298524,-835271943,4452
72373469,-46467762,-841389351,12176
63079694,-49025384,-844562118,1052
52745470,-46861654,-844350822,7216
49007549,-45771888,-841618418,10576
47979772,-47675596,-836940511,12380
45883318,-47909621,-831378714,12972
42914413,-47907409,-825019440,14704
39789016,-48292376,-818396382,9284
37159340,-50072192,-811942320,17908
34311510,-50502958,-806010074,25528
34189246,-47668847,-801369782,11020
46508535,-51114730,-797192815,8368
67494982,-60055947,-795350973,9212
83131787,-72578596,-798882293,8032
95083730,-87107613,-805009486,9220
102793876,-99803611,-810057277,9276
104418987,-105921683,-813350534,7796
103004117,-107605216,-815875386,9148
100871389,-105587920,-818688902,9904
99487958,-99496052,-821954505,9916
99235372,-88888234,-825508697,11368
100801872,-75230583,-827000966,12320
103028409,-61561399,-829938981,11332
105434649,-49619907,-832429748,12132
106840347,-38654005,-834539329,13948
108586807,-29293203,-836380796,22860
115858712,-25207211,-838308410,26676
125066507,-18863154,-839000546,16472
141219020,-16401776,-840032394,8236
151747978,-4285309,-842189095,6220
159749997,9842366,-843855046,6884
163805921,22732643,-844153005,7656
163018399,34317862,-846641334,5580
160812026,43761531,-849187747,15200
157702673,51824524,-849650570,16732
154847107,57548687,-851216573,15940
151203921,62427077,-851683618,11700
146675778,67969950,-849299971,9556
142797648,72692342,-847363021,7696
139186331,77424497,-842333441,9440
135484671,81116829,-836360188,11476
132545771,81730111,-830957137,11044
129073667,80525476,-827187359,11208
124095248,80882927,-825156837,12488
119466919,83232992,-825922026,13148
117491652,85952852,-825593121,12516
120237106,86798314,-827501389,12472
