#!,zero-counter: 839
-37323319,10851002,-523865969,-972
-38790234,11792439,-523757141,-1264
-40084139,12650724,-523704376,-1396
-39059561,11996329,-523775429,-1636
-37443595,10922238,-523922664,-1676
-38557604,11637444,-523838487,-1348
-37676249,11063284,-523886074,-1488
-38339487,11476925,-523749284,-1100
-39092419,11955381,-523682498,-1312
-38244953,11415295,-523826684,-1332
-38480250,11537308,-523752352,-1144
-38956301,11852993,-523723157,-1264
-37827206,11135932,-523738659,-1428
-38646724,11681159,-523672466,-1488
#!,zero-counter: 370
-33491096,6978327,-525798172,-3856
-24396098,-4441452,-529457360,-2952
-14765151,-20863980,-533942151,-2212
-7779492,-39519049,-538415579,-1432
-4570600,-58240170,-542427793,-1560
-9524523,-73449211,-546586699,-932
-15683409,-89471715,-550759409,-2000
-26482182,-104101367,-554578961,-2680
-42074463,-116381851,-557432736,-1520
-52889844,-129089173,-559155177,17764
-50681224,-138843894,-562187725,-1564
-46195118,-142542750,-566327676,136
-41197481,-140549606,-570463913,192
-31154998,-135174799,-573880669,-1136
-12252248,-128236175,-575816040,1036
6996138,-116902374,-577710765,-1156
22607055,-102142293,-580700340,2300
36459405,-87390868,-582828598,-604
49968875,-75440919,-585499153,388
61169783,-65809861,-588792149,-272
70051474,-58540059,-594050723,664
77461437,-53508836,-600739798,736
84660112,-50434455,-608788996,1568
92787275,-49041447,-617838711,3560
102181898,-48539074,-627276890,4972
113445069,-48359704,-636942813,6180
126102201,-47873880,-646987120,7024
139964840,-47076131,-657858957,7064
154359399,-45516418,-670145856,6336
169005397,-43482908,-684000956,5244
183827855,-41751004,-697622619,6048
198405467,-39900622,-710875038,6756
211614572,-36537504,-723779884,7796
223392972,-31405719,-736329038,8928
232675561,-24012319,-748650636,9884
239314989,-14640411,-760815659,10692
244005608,-4287842,-772841354,13124
247279297,6356564,-784732553,13420
250376149,15689696,-795302193,12416
254840050,21830762,-803666498,10636
261200059,24002739,-810047706,7608
268048300,23712666,-815042627,6788
274111204,22449523,-819254805,7412
278615494,20782980,-822902266,8552
281515858,18416692,-825844781,10328
282198387,15950568,-827730296,12004
280384266,13591747,-828311240,12984
277283545,10199864,-827456514,11956
274144684,4913160,-825351675,11208
272045090,-2607155,-822380192,10304
270301998,-10739743,-819189921,9524
268056610,-18087028,-816309557,8836
265087247,-24310445,-814007130,8700
260809524,-28691264,-812208300,8400
255339999,-31355241,-810660753,7452
249228195,-33114082,-808967342,11980
242703614,-34721407,-806971196,12252
235509336,-36261612,-804740140,11504
218332663,-26421674,-802868708,8488
202265877,-14345131,-801397347,6792
189559056,1109216,-800320794,2084
180986835,20652501,-799606708,8020
175967355,43618207,-798699582,6448
173956693,68410053,-796856035,2620
187259927,74109976,-796704740,6672
199007868,70476084,-796943324,9296
198908286,69417888,-796465063,6220
194099545,62864432,-797325916,10956
183237649,51703866,-800850606,12036
169540128,36634958,-805471526,7300
155873323,21483795,-810025385,9212
