27, 5, 4, 0, 0, 1, 2, 5,14,15,15,15,14,14,15,17,15,12,10, 8, 4, 2, 4, 3,27,23,22,22,11,
  4, 6, 8,10,11,12,13,14,14,16,21,25,26,27,28,28,28,28,28,28,29,29,29,29,29,29,29,29,28,
 11,10,10,10,10,10,10,10,10, 9, 8,30,29,29,29,29,28,26,22,19,18,17,16,16,15,15,14,14,15,
 12,12,12,12,11,11,11,11,11,11,10, 6,29,29,29,28,28,28,29,21,19,20,20,19,16,14,14,14,14,
 11,11,10,10,10,10,10,10,10, 7,28,27,27,27,27,27,26,25,17,15,14,13,12,11,11,11,11,11,12,
 14,13,13,12,12,12,12,12,10,29,29,29,29,29,29,29,28,28,27,23,23,21,17,14,14,14,13,13,13,
 26,27,27,26,26,11,11,11,11,11,11,11,10,10, 9,30,29,29,29,28,28,15,15,15,14,14,14,13,12,
 12,11,11,11,11,11,11,11,11,10,31,28,29,29,29,28,28,27,24,18,17,16,14,12,11,11,11,11,11,
 15,12,11,11,10,10,10,10,10, 9,28,28,28,28,28,27,27,26,20,15,13,13,12,12,12,12,11,11,11,
 12,11,11,11,11,11,11,11,11,11,11,27,27,27,27,27,26,26,26,25,20,14,14,13,13,13,13,13,12,
 23,13,11,10,10,10,10, 9, 9, 9, 8,27,26,26,26,25,25,24,24,18,14,13,13,12,12,12,11,11,10,
 28,10,10,11,11,11,11,11,11,11, 9, 1,29,29,29,29,29,29,29,27,14,14,14,14,14,13,13,12,12,
 10,10,10, 8,27,27,27,27,27,27,27,27,27,27,26,24,13,13,13,12,12,12,12,12,12,12,12,12,11,
 11,11,11,11,11,11,11,10,11,10, 4,27,28,28,27,27,27,27,25,22,16,15,14,14,14,14,14,13,13,
 11,11,11,11,10,10,10,10,27,27,28,28,28,28,27,27,27,27,26,12,12,12,12,12,12,13,13,13,13,
 11,11,11,11,12,13,27,27,27,27,27,27,27,27,27,27,26,20,15,14,13,13,13,13,13,13,13,12,12,
 29,27,23,21,19,13,11,11,11,11,11,11,11, 1,28,28,28,28,28,27,27,25,21,16,15,14,14,14,16,
 12,11,11,11,11,11,11,11,11,11,10,29,29,29,29,29,29,28,28,15,13,13,13,13,13,13,13,12,12,
 11,11,10,10,10,10,10,10,10, 8,28,28,28,28,28,28,28,27,17,15,14,14,13,13,13,13,14,15,28,
 11,10,10,10,10,10,10,10,10,11,13,26,27,27,27,27,27,26,25,22,16,13,14,13,13,13,13,13,13,
 12,11,11,11,11,11,11,11,11,11, 7,28,28,28,28,28,28,27,26,23,13,13,14,14,13,14,14,14,15,
 12,11,11,11,11,11,11,11,11,11,26,27,27,27,26,26,26,26,25,24,16,14,13,13,13,13,12,12,13,
 12,11,11,11,10,10,11,11,11,10,10,31,28,28,27,27,26,26,25,23,20,18,16,15,14,14,14,13,13,
 11,11,11,11,11,11,11,11,10, 9,31,30,29,29,29,29,29,28,25,15,14,13,13,13,12,12,12,12,11,
 11,11,10,10,10,10,10,10,10,11,30,28,28,27,27,27,27,27,27,24,14,13,13,13,13,13,13,13,13,
 10,10,10,10,10,10,10,10, 8,27,27,27,27,26,26,25,24,17,15,14,14,13,13,12,12,12,12,11,11,
  9, 9, 9,10,10,10,10,10,10, 8, 1,26,26,26,25,24,24,22,21,19,17,16,15,15,14,14,14,14,14,
 22,26,26,25,25,25,25,10,10,10,10,10,10,10, 5,28,28,28,27,27,26,15,13,13,13,13,12,12,12,
  9, 9, 9, 9, 9, 9, 9, 8, 4,26,27,26,26,26,26,25,24,22,19,17,15,15,14,14,13,13,13,13,12,
 13,12,12,12,12,12,12,12,12,12,13,27,27,27,27,27,27,27,27,27,26,22,17,17,16,15,15,15,14,
 25,26, 6, 9,10,10,10,10,10,10, 9, 4,29,29,28,28,28,27,23,15,15,14,13,13,13,13,12,11, 9,
 27,26,25,24,23,23,22,17,10,10,10,10,10, 9, 9,28,27,27,27,26,24,18,14,14,13,13,13,13,13,
