29,27,26,26,25,22,12,12,12,12,12,12,12,12,12,12,11,11,11,11,12,11,10, 9, 8,11,21,20,22,
 17,16,15,14,14,14,14,13,10,30,30,31,31,31, 2,13,13,13,13,13, 8, 3, 2, 2, 5,13,14,14,14,
 17,14,14,13,12,31,30,30,30,30,31, 6,12,12,12,12,13,12,11,30,30,30, 0, 4,12,13,13,13,13,
 23,17,15,14,14,13,13,30,30,30,30, 9,12,13,13,14,14,14,30, 0, 1, 1, 3, 8,12,13,13,14,17,
 26,25,26,28,26,14,12,11, 9,30,29,30,30,30, 0,10,12,11,10,30,29, 1, 6,13,12,12,13,13,13,
 15,13,13,13,11,29,29,29,29,12,12,12,12,12, 7,29,29,29,30,30,31,10,12,12,12,12,12,12,12,
 15,13,13,13,29,29,30,30,30,12,12,12,12,13,13,28,30,31, 0,31, 0, 6,13,12,13,13,13,14,16,
 28,27,26,27,27,26,13,13,13,13,12,10,30,30,31,31, 0, 8,13,12,12,31,31, 0, 9,13,13,13,13,
 14,12,12,12,12,12,12,28,29,29,29, 9,11,11, 6,30,31,31,31, 0, 0,10,12,12,12,12,12,12,12,
 21,20,20,19,18,16,15,14,13,13,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,11,11,
  0, 0, 0, 0, 0, 1, 1, 2, 3, 5, 6, 8, 9,10,11,11,12,12,12,12,12,13,13,13,13,13,13,13,13,
 24,19,16,14,14,15,29,29,29,31,11,12,12,12,12,12,12,13,28,29,30,30, 0, 7,13,13,13,13,13,
 27,28,28,26,26,27,26,12,11,11,11,11,11,10,29,28,29,30, 4,11,29,29,30,10,11,11,11,11,11,
 26,26,24,15,12,12,12,13,27,28,29,30,31, 6,12,12,13,15,29,30,31, 0, 2,11,11,12,12,13,13,
 15,14,14,14,13,14,31,31,31, 0, 0, 0, 2,10,14,14,14,15, 0, 0, 1, 2, 5,11,13,13,13,14,15,
 15,15,15,15,14,15,15,31, 0, 0, 1, 5,11,13,13,13,13,14,29,31, 0, 0, 3,10,14,14,14,14,14,
 28,29, 8,12,12,12,10,31,30,30,30,30,30,31,11,12,12,12,11, 9,30,30,30, 0, 8,12,12,12,12,
 13,13,12,12,12,11,28,29,29,29,29,30, 1,12,12,12,12,12,12,29,30,31,31,11,12,12,12,12,12,
 16,14,13,13,11, 0,31,30,30,30,12,13,13,13,13,13, 9,30,30,30,30, 0,13,13,13,13,13,13,12,
 15,14,14,12, 6,31,31,31,31, 0, 6,14,13,14,13,13, 0,31, 0, 1, 4,12,14,14,14,14,14,13,13,
 13,13,12,12,12,12,11,30,30,30,30,30,30,30,11,12,11,11,11, 8,29,30,30,31, 9,12,12,12,12,
 14,14,14,14,14,14,14,30,30,30,31,31,11,13,13,13,13,13,12,31,30,31,31, 1, 7,14,13,13,13,
 17,15,15,14,10,30,30,30,30,30,31,11,13,13,13,14,14,31, 0, 0, 0, 8,12,13,13,13,13,13,13,
 12,12,12,13,13,12,12, 7,31,30,30,30,30,31,12,13,13,13,13,30,30,30,31, 1, 5,14,13,13,13,
 13,13,13,14,14,14,15,31, 0, 0, 1, 0, 1, 5,13,14,14,15,18,30, 0, 1, 1, 3,10,14,13,13,13,
 23,16,14,13,13,13,29,30,31,31,30, 7,12,12,12,12,12,15,26,28,29,29,30, 0,10,10,11,11,11,
 11,12,10, 1,28,29,29,29,29,29,29,10,11,11,11,12,12,12,11,30,30,30,30,31, 4,11,11,12,12,
 13,12,12,12,12,11,29,30,30,30,31,31, 7,11,11,11,12,12,29,30,31, 0, 0, 7,12,12,12,12,13,
 15,14,14,14, 1, 0, 0, 1, 1, 1, 2, 8,13,13,13,13, 6,31, 0, 0, 1, 2, 4,13,14,14,14,14,14,
 30,30,30,30,30,30,30,29,29,29,10,11,11,11,12,12,12,11,30,30, 0, 2,10,13,12,13,12,12,14,
 15,14,14,14,14,14,31,31,31,31,31, 2,13,12,12,13, 0,31, 0, 0, 1, 4,12,13,13,13,13,13,12,
 12,12,12,11,11,29,29,29,29,30,12,12,12,12,11,11,28,28,28,28,28,27,27,10,11,11,11,11,11,
 30,30,30,30,30,30,28,26,26,16,12,13,12, 8,30,30, 0, 7,12,11,11,10, 0,31, 9,13,12,12,12
