10,11,11,11,11,11,11,11,12,21,25,24,24,16,16,24,23,24,24,22,13,15,13,12,18,26,26,25,27,
 20,22,23,23,23,23,23,23,23,22,21,18,16,14,14,13,13,12,12,13,13,15,25,28,27,26,24,22,23,
 21,22,22,22,22,22,22,22,22,22,21,19,17,16,15,14,14,14,14,14,14,14, 2, 1, 2, 2, 2, 3, 5,
 17,15,14,14,13,13,13,13,13,13,12,11, 9, 6, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 7,12,
 12,11,11,11,11,11,11,15,26,26,26,26,27,27,28,29,30, 0, 1, 2, 3, 3, 4, 5, 6, 7, 8, 9,10,
 29,28,26,26,26,26,26,25,11,11,11,11,11,11,11,11,10,10, 8, 0,31,31,30,31,30,31,31,31, 6,
 23,23,23,23,23,23,22,15,13,13,13,13,13,12,11, 8, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 6,
 16,15,13,12,12,12,11,11,10, 8,30,30,31, 0, 1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4,
 21,23,22,20,17,13,12,12,12,12,12,12,12,12,13,15,17,26,28,29, 0, 1, 1, 1, 1, 2, 2, 3, 7,
 14,12,11,11,10,10, 9, 7, 6, 5, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 5,
 26,26,26,26,26,20,11,11,11,11,11,11,11,11,11,10, 9, 6, 3, 1, 0, 0,31,31,31,31,31,31,31,
 24,23,23,23,23,23,23,21,16,13,13,13,13,13,13,13,11, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2,
 15,13,12,11,11,11,11,11,11,11, 9, 6, 3, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1,
 14,13,13,13,13,13,13,12,11, 8, 5, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 6,
 20,18,17,16,16,16,16,16,16,15,13,10, 6, 3, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 6,10, 9,
 23,24,25,27,28,29,30,29,28,27,27,27,26,26,20,12,12,12,12,11, 9,29,29,29,30,30,31, 0, 3,
 14,14,13,13,12,12,12,11,11,10, 8, 5, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4,
 19,17,15,13,13,12,11,10, 8, 5, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 6, 9,10,10,
 15,13,10, 8, 7, 5, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 6, 8, 9,10,12,
