15,15,16,19,18,14,10,11,27,27,28,28,28,28,29,29,29,29,29,28,28,19,17,16,16,16,20,23,22,
 25,26,26,26,24,22,19,17,15,14,13,12,12,11,11,11,10,10, 9, 9, 9, 9,10,13,16,25,23,23,22,
 26,26,26,26,26,25,22,13,11,11,11,11,11,11,10,11,11,11,13,16,22,23,25,26,27,27,27,26,25,
 19,18,22,24,25,26,26,27,27,26,27,26,20,14,13,13,12,12,12,12,11,12,12,13,16,19,23,24,24,
 24,23,23,24,25,27,28,28,27,27,24,17,13,13,12,12,12,12,12,12,13,14,17,25,25,26,27,27,27,
 13,13,20,21,21,22,23,24,25,26,26,25,22,16,12,12,12,11,11,10,10,10,12,15,23,23,23,24,24,
 26,26,25,14,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,15,23,24,25,25,26,26,26,27,27,
 18,21,21,20,20,21,24,27,28,28,28,28,27,21,14,14,13,13,12,11,11,10,10,11,13,13,15,25,23,
 17,13,27,27,24,24,27,27,15,14,13,12,12,10, 9, 8, 7, 7, 7, 8,10,13,15,18,21,25,30,29,28,
 24,24,25,25,26,27,27,27,26,26,23,16,12,12,11,11,11,11,11,11,11,12,13,16,22,23,23,24,26,
 26,26,26,26,26,26,26,24,19,12,12,11,11,11,11,11,11,11,11,11,11,12,12,14,17,22,25,25,25,
 26,26,26,26,26,26,24,20,15,13,12,12,11,11,11,11,11,11,11,11,11,12,13,15,21,24,25,25,25,
 25,25,25,26,26,26,26,26,22,11,11,11,11,11,11,11,10,10,10,11,11,11,11,12,12,14,18,22,28,
 27,20,16,14,13,12,12,11,11,11,11,11,11,11,11,11,11,12,12,13,22,24,24,24,24,25,26,26,27,
 25,25,26,23,16,14,13,12,12,11,11,11,11,11,11,11,12,12,13,22,26,25,25,25,25,25,25,26,26,
 26,26,26,26,26,24,16,13,11,11,11,11,11,11,11,11,11,11,12,12,14,19,24,25,25,24,24,24,23,
 25,26,26,27,27,26,26,25,21,17,15,14,13,13,12,12,12,12,12,12,13,19,25,25,25,25,25,25,25,
 25,25,26,26,26,26,26,26,25,22,18,13,12,11,11,11,11,11,10,10,10,10,10,13,18,22,22,22,22,
 23,27,27,27,27,26,26,26,26,17,13,13,13,12,11,10, 9, 9, 8, 9, 9, 9,10,11,14,16,17,20,24,
 26,26,25,23,19,14,13,12,12,11,11,11,11,10,10,10,11,11,11,11,12,13,22,25,24,25,25,25,27,
 25,25,25,25,19,12,12,11,11,11,11,11,11,11,11,11,11,11,11,12,13,20,21,21,23,23,24,25,25,
 19,16,14,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,14,17,21,22,22,22,22,22,23,25,26,
 25,26,26,26,26,26,25,25,24,21,16,13,12,12,11,11,11,11,11,11,11,11,11,12,14,21,23,23,23,
 12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,12,12,13,15,21,23,24,24,25,25,25,25,
 26,27,28,29,30,30,30,29,29,27,25,24,26,28,27,26,22,11,10,12,13,14,14,15,16,22,31,31,31,
  6, 6, 5, 5, 5, 4,30,24,25,25,25,25,22,15,13,12,12,11,10,10,10,10,11,11,13,17,25,25,25,
 13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,14,17,20,22,22,22,22,21,20,
 21,17,15,13,13,12,12,11,11,11,11,10,10,10,10,10,10,10,11,11,11,12,12,13,16,19,22,23,23,
 20,25,26,25,19,16,13,12,12,12,12,11,11,11,11,11,11,11,11,11,11,12,14,17,20,22,22,22,23,
 25,25,25,24,22,18,15,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,12,13,16,19,22,23,23,
  5, 5, 6, 6, 6, 7, 6,25,25,25,25,25,25,23,18,13,12,11,10,10,10,10,10,10,12,13,14,15,25,
 15,14,13,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,14,19,22,24,24,24,25,25,
 22,26,25,19,15,13,12,12,11,11,11,11,11,11,11,11,11,12,12,14,19,23,24,25,26,26,26,26,26,
 25,25,25,25,25,22,18,13,12,11,11,11,11,10,10,10,10,10,10,11,14,18,21,21,22,23,23,23,23,
 25,26,26,26,26,25,25,23,20,18,16,15,14,13,13,13,12,12,12,12,13,17,19,20,21,21,21,21,21,
 26,26,27,27,26,24,20,17,15,14,14,13,13,13,13,13,13,14,19,23,25,25,25,24,24,23,23,24,24,
 25,25,28,30,30,31,31,28,19,17,16,15,13,11,10, 9, 9, 9, 9, 9, 9,10,12,15,19,22,22,23,25,
 15,14,13,12,12,11,11,11,10,10,10,10,10,11,11,11,12,12,12,12,13,20,23,24,24,24,25,25,25,
 24,25,23,19,15,13,12,12,11,11,11,11,10,10,10,10,10,11,11,12,17,20,22,21,20,20,22,24,25,
 23,17,14,12,11,11,10,10,10,10,10,10,10,10,10,10,10,10,11,12,14,15,17,19,20,21,22,22,22,
 26,18,14,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,12,12,14,18,23,23,24,24,24,25,25,
 26,26,26,27,27,27,26,26,22,15,13,12,11,11,11,11,11,11,11,12,12,12,12,15,24,25,25,26, 1,
 25,26,25,21,16,14,13,12,11,11,10,10,10,10,10,11,12,12,13,14,15,19,23,24,24,25,25,25,26,
 24,25,25,23,18,14,13,12,11,11,11,11,10,10,10,10,10, 9, 9,10,12,17,20,21,21,21,22,23,24,
 24,24,25,25,21,19,19, 0, 0,27,26,26,26,22,17,16,15,13,11,12,12,13,13,13,14,16,26,27,29,
 25,25,25,25,24,24,23,18,14,12,11,11,11,11,11,11,11,11,11,13,17,22,24,25,25,25,25,25,24,
 26,26,27,27,26,26,26,26,26,26,25,20,16,14,13,12,12,11,11,11,11,12,12,12,13,15,18,25,25,
 24,24,23,21,18,15,13,12,12,12,11,11,11,11,11,11,11,11,12,12,12,12,20,24,24,24,24,25,25,
 28,28,26,26,26,26,26,27,27,28,28,28,26,21,19,13,12,11,12,12,12,12,12,11,12,15,17,24,20,
 16,14,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,11,11,13,14,16,17,18,20,22,23,23,23,
 20,17,15,13,12,12,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,15,18,22,24,24,24,23
