21,13,11,11,11,11,11,11,12,12,12,11,12,14,25,25,25,25,29, 4,10, 9, 8,10,31,27,27,26,26,
  1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6, 6, 6, 7,
 12,12,11,11,11,11,11,11,11,11,12,12,12,12,12,12,13,13,13,13,14,14,14,14,14,15,15,15,16,
 15,16,22,24,25,26,19,14,13,11,11,10, 7, 0,31,30,30,29,29,29,15,13,12,12,12,12,12,12,12,
 23,23,23,24,24,23,20,16,14,11, 5, 1, 1, 1, 1, 0, 0, 0,12,13,13,13,13,14,13,13,12,11,10,
 24,24,24,22,19,15,12,12,10, 5, 1, 0,31,31,31,31, 0, 2,12,14,13,13,13,12,12,12,12,12,14,
 24,24,23,17,12,11,11,10, 9, 7, 1,31,31,30,30,29,29,28,28,13,13,12,12,12,11,11,10,10,10,
 27,26,26,26,26,26,19,12,11,11,10, 7,30,30,29,29,29,29,28,12,12,13,12,12,12,11,11,11,10,
 25,15,13,12,12,11,11,11,11, 9, 3, 0,31,31,31,30,30,30,29,15,14,13,13,13,13,13,12,12,12,
 23,21,18,16,14,12,10, 9, 7, 6, 4, 2, 1, 0,31,31,31,30,17,15,15,15,15,14,13,12,12,11,11,
 24,23,20,18,16,13,11, 8, 7, 5, 3, 1,31,30,30,29,29,29,27,13,13,13,13,13,13,13,11,10, 8,
 24,24,24,22,20,17,14,11,10, 7, 5, 3, 1, 1, 1, 0, 1,30,24,16,15,14,14,14,13,13,12,11,10,
 22,23,24,24,24,23,14,11,11, 9, 7, 4, 2, 1, 0,31,30,29,28,24,14,14,13,13,13,13,12,12,11,
 24,23,23,19,16,14,13,11,10, 9, 8, 7, 4, 2, 1,31,30,30,29,26,19,14,13,13,13,13,12,13,14,
 21,16,12,11, 7, 4, 2, 1,31,30,30,29,28,28,27,24,17,13,13,12,12,12,12,11,11,10,10,10,10,
 24,23,21,17,13,11,10, 9, 7, 5, 4, 1, 0,31,30,29,28,27,25,18,14,13,13,12,12,11,11,11,10,
 22,22,20,15,11, 8, 7, 6, 5, 4, 3, 2, 1, 0,30,28,27,25,24,18,15,13,13,13,12,12,12,12,12,
 13,12,11,10,10,10,10, 3, 0,31,31,30,30,30,30,29,29,12,13,12,12,12,12,12,12,12,11,11,10,
 24,24,24,24,22,17,14,12,11, 9, 7, 6, 4, 3, 1, 0,30,29,28,25,14,13,13,13,13,12,12,12,12,
 14,12,11,10, 9, 8, 6, 3, 0,31,30,30,29,28,28,26,16,14,13,13,12,12,12,12,11,11,11,12,14,
 22,22,16,13,11, 9, 7, 5, 4, 3, 1, 0,31,30,28,27,26,25,21,14,13,12,12,12,12,11,11,10,10,
 24,24,24,23,22,20,18,13,10, 8, 7, 6, 6, 4, 2, 0,31,29,28,27,24,17,14,13,13,12,12,12,22,
 20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,
  1, 1, 1, 0,31,30,30,29,27,20,13,13,13,12,12,12,12,12,12,11,11,11,11,10,10,10, 9, 9, 9,
 23,22,17,13,11,10, 9, 6, 2, 0,31,30,29,28,28,27,25,23,17,13,12,11,11,11,10,10,10,10,12,
 23,22,21,19,16,14,12,10, 8, 7, 6, 5, 4, 2, 0,31,30,29,28,26,17,13,13,13,13,13,13,13,17,
 23,22,21,17,13,11, 9, 8, 8, 6, 5, 4, 2, 1,31,30,28,26,23,16,13,13,13,13,13,13,13,15,24,
 19,17,13, 9, 9, 8, 7, 6, 5, 2, 0,30,29,28,27,27,26,26,25,23,14,14,13,13,13,12,12,12,11,
 22,19,15,12,10, 8, 7, 6, 5, 4, 3, 2, 0,30,28,27,26,25,23,18,13,12,12,12,11,11,12,12,15,
 26, 9, 9, 9, 8, 6, 3, 1, 0,31,30,29,28,28,27,27,26,24,12,11,11,11,10,10,10,10,10,10, 9,
 20,16,12, 6, 5, 4, 3, 2, 0,31,30,29,29,28,28,14,13,12,12,12,12,11,11,11,11,11,11,11,10,
 22,23,17,13,11,10, 7, 5, 4, 2, 1,31,29,28,27,27,26,25,21,13,12,11,11,11,11,11,11,11,11,
 16,14,12,11, 9, 8, 7, 5, 3, 2, 1, 0,31,29,28,27,26,25,20,16,14,13,12,12,12,11,11,11,10,
 25,26,26,26,23,11,11,11,10, 8, 2, 0,31,30,30,30,29,29,28,14,13,13,12,12,12,11,11,11,10,
 23,23,22,19,14, 7, 6, 5, 3, 2, 0,30,28,27,26,26,26,25,11,11,11,11,12,12,11,11,12,12,13,
 23,23,23,21,17,12,10, 8, 4, 2, 0,30,29,28,27,26,26,19,14,12,12,12,11,11,11,11,11,10,10,
 24,24,23,20,15,11,10, 8, 7, 5, 2, 0,30,29,27,26,24,23,22,20,14,12,12,11,11,11,10,10,11,
 25,25,25,24,23,20,14,11,10, 9, 8, 7, 4, 3, 1,31,29,28,26,25,22,16,14,13,13,12,11,11,11,
 26,26,27,26,25,25,25,25,25,25,11,10, 7, 3, 0,31,31,31,30,30,30,14,14,14,14,14,13,11,10,
 24,24,24,24,23,22,19,15, 8, 7, 5, 4, 3, 2, 1, 0, 0,31,29,24,16,14,14,13,13,13,13,12,12,
 23,22,19,16,12, 7, 4, 3, 1, 0,31,30,30,29,29,26,19,14,13,13,12,12,11,11,10,10,10, 9,10,
 23,22,21,21,18,13, 7, 7, 6, 6, 5, 4, 2, 0,31,29,28,27,25,22,15,13,13,13,13,13,13,14,23,
 25,26,25,23,19,15,13,12,11,10, 8, 4, 2, 1, 1, 0, 0, 0, 0,10,14,13,13,13,13,13,13,12,12,
 22,20,17,13, 9, 7, 6, 5, 5, 4, 3, 2, 1,31,30,29,28,26,20,16,14,13,13,13,12,12,12,12,12,
 24,24,24,23,18,12,10, 6,31,31,30,29,28,28,27,27,26,25,12,11,11,12,12,12,12,12,11,11,10,
 16,14,15,11, 5, 3, 4, 3, 2, 2, 1, 0,30,28,27,25,21,16,13,12,12,11,11,11,11,11,12,12,12
