-13979154,1188042,-203489142
#!,zero-counter: 910
-89201389,35588640,-522494906
-89760994,34731159,-522400291
-89640778,33298786,-522382960
-87590070,31187629,-522460441
-84355968,29012584,-522648423
-85137183,29483044,-522627364
-88027161,31278000,-522268463
-89440971,32111334,-522110871
-88883564,31686644,-522046612
-87830585,30991769,-522166002
-89077594,31623781,-522038628
-88418400,30621904,-522140324
-96351337,35961761,-521523094
-112499110,49217022,-519857256
-111193113,58177692,-520151324
-102558947,55329277,-521103609
-95636612,51884746,-521243986
-83256193,49103655,-522141402
-73866392,50933568,-523721468
-60229646,52224936,-525729807
-44511807,53480126,-528792413
-31397941,57870301,-530805851
-16663465,62661746,-532280911
5733173,64615212,-533976448
31220891,67560945,-534834743
57515261,71904155,-535486711
82724865,76251823,-537437331
103885207,79452779,-542340971
119940467,80437260,-550849685
131634505,78318368,-563186628
140130541,72750335,-579156630
146620425,64175291,-597476114
152588173,53134934,-615797676
158454492,40676389,-633871904
163796061,27026915,-651753472
168625817,11739317,-669541053
172246744,-4404588,-686921892
174419873,-20854764,-704008322
175186560,-37368835,-720504879
174728636,-53663707,-736377517
172749947,-69029755,-751363573
169279567,-83610486,-765726581
163501619,-96744299,-778975191
154762987,-107838570,-790714304
142510344,-116229268,-800617223
126768699,-121853977,-808527924
107944686,-125004661,-814089744
84473604,-126548351,-816987995
59654086,-126724195,-817392014
34923734,-125683571,-815762335
12543614,-122799115,-812738570
-8136200,-118403526,-808385160
-27427145,-111136623,-802837941
-43990137,-102732474,-795939986
-57771327,-93902209,-787832732
-69307583,-84911952,-778938459
-81322883,-73685635,-769876693
-94027811,-61053147,-760855289
-107559576,-47614743,-751784878
-121440789,-34294594,-742593501
-141049671,-25137404,-742644556
-158328206,-23981126,-750311800
-178765220,-19099505,-763506510
-191915978,-17309836,-776593797
-198246418,-19320506,-789613669
-201578641,-15137490,-801027165
-195833499,-13523866,-810183100
-178229792,-24229979,-816993508
-165217347,-20532724,-821341445
-142203839,-16723198,-824662252
-113352240,-19660759,-826858083
-89168127,-20713654,-826794035
-68812493,-25241232,-826211634
-54790343,-30014015,-825270078
-45211606,-33695197,-823406820
-35186235,-37950971,-822494443
-22761179,-41224232,-821711272
-9620859,-37546361,-822846553
1467247,-27434887,-826540308
11736594,-18605081,-832891853
18746272,-10636237,-840490566
23686462,-3717008,-848503593
27928416,2046291,-854836989
30518443,9625146,-860676816
33998376,18154804,-865864584
40807376,27349215,-869817464
48242815,40468903,-871791396
57655389,50684921,-872103660
67559973,54783736,-871977078
69952633,59906000,-871674896
67779751,65091587,-871362457
62568999,72248281,-871005217
56714645,78570913,-870992213
56215637,78018817,-872270484
56003422,78352946,-874081678
51674489,83775162,-875715703
47676158,88743460,-877234519
42884571,95210310,-878138149
36270462,105602467,-877914659
28200942,125316510,-875740887
24585299,134751013,-871861952
18937392,145140869,-866653653
11204047,156894116,-861318325
1537766,168208198,-856756820
-5932762,173982497,-854953644
-13381382,177534484,-855718643
-19445612,176500292,-858853417
-24084749,172472301,-862716227
-27032502,166577728,-866256409
-28440124,159642928,-869033605
-28760746,152893247,-870795842
-27861320,146383322,-871733788
-24545557,138733929,-872542335
-18705562,130312152,-873461956
-10959780,122454721,-874543368
-2293415,115735380,-876108540
5586381,110492247,-878490299
10612853,107449707,-881517666
12113089,105958525,-884750513
10511483,105747742,-887650481
7343389,106040531,-889969223
3646327,106242391,-891773046
565515,105612189,-893347267
-632670,103561882,-894979822
386531,100535243,-896657039
3167683,97129527,-898442634
7104139,93629139,-900231395
11373032,90586357,-901855127
15386772,87445581,-903240279
19140233,83095749,-904633032
21777806,78747745,-905856689
22498939,75854762,-906545925
21472510,73235435,-906724212
19260645,70729957,-906873175
16867761,68726781,-907456341
14634423,68052342,-908321371
12534553,68419765,-909049046
10202410,69246783,-909553638
7575852,70254087,-910044277
5000607,71210624,-910583841
2761927,72068758,-911125384
666046,72761903,-911752948
-1186915,72987677,-912372753
-2567938,72807988,-912993292
-3705009,72645993,-913735700
-4918231,72636398,-914565037
-6176627,72752374,-915284601
-7596219,72915210,-915890508
-9232655,73067011,-916231973
-11063389,72809696,-916262370
-13001471,72222796,-916094295
-14585923,71506184,-915940401
-15672981,70804958,-915944650
-16418302,69974819,-916244943
-17320973,68981026,-917019379
-18865916,67737187,-918131978
-21036004,66269327,-919257108
-21350808,62544777,-920125344
-21703248,59895180,-920681668
-21445936,57354614,-920931637
-21175652,55527116,-920935012
-21011207,54201150,-920673063
-20934393,53486293,-920164979
-20416174,52234481,-918960214
-20082043,51383480,-918531135
-19934278,50366988,-918334311
-20076390,49381315,-918250772
-20573163,48432156,-918180872
-21268077,47692595,-918096196
-21916129,47151073,-917957278
#!,zero-counter: 403
-45932193,70223058,-848426527
-47789052,68535268,-848478289
