#!,zero-counter: 100
-205887116,96060427,-790863709
-206088572,97033782,-790739650
-206208529,98200774,-790471679
-206453562,99289753,-790328797
-206194407,100924293,-789602856
-205282611,103576879,-786011460
-203952805,106983305,-780997672
-202895422,111141797,-775918221
-201923009,116174834,-771060194
-201076484,121955773,-765376353
-200869208,129287783,-758255081
-200217236,137143336,-749818495
-198408520,145179608,-740390970
-194660131,152564804,-730485461
-189459306,159317059,-720403193
-180726001,164895101,-711104395
-170849403,170530631,-702204429
-160463853,175009908,-693992484
-151439496,178035212,-686602304
-145077070,179657789,-680054871
-141592505,180451051,-674219029
-139113925,180157491,-668943803
-136269958,179022240,-664060151
-132196137,177300127,-659071389
-126642752,175548519,-653909351
-119511483,174108807,-648494087
-111207202,173206082,-643095268
-101735974,172488779,-638123541
-92461008,172500093,-633688319
-83589069,172950246,-629790211
-75442878,173768900,-625740264
-67449678,174602270,-622538316
-60804555,175837267,-619420953
-56297568,177551943,-616374996
-53596175,179212420,-613803473
-51290470,179372784,-612352289
-50481086,178380192,-612198328
-51068188,176411240,-613232775
-51344578,173576354,-615640161
-51988102,171146280,-618112358
-53072633,169761134,-619294195
-54376606,169490996,-618955274
-55397429,169696858,-617556850
-55736304,169434918,-616011776
-56133286,168209608,-614676977
-56963109,166014946,-615138061
-58658181,162918633,-615998911
-52299122,151351664,-617221802
-52210415,141918163,-616008814
-42476917,123525615,-614061390
-43347852,113685710,-610900172
-49420618,108248037,-608217490
-56581652,104840953,-606722884
-63648190,101742682,-605975572
-72253148,99509757,-604937838
-79760715,96329928,-603483302
-89036753,94655645,-600581665
-98343700,93692941,-596449839
-115101017,99468090,-589636581
-121153645,99410272,-582326409
-129859355,100542646,-572305822
-139469727,101980066,-560008848
-149201388,103074211,-545912700
-160941427,104746596,-530672214
-171684870,105495626,-515626001
-181242200,105432703,-501961349
-189292576,104823755,-490915257
-195240206,103941745,-482715046
-197645595,102276259,-479554311
-197987401,101281679,-477934986
-193131167,98639863,-480515621
-189620150,97455299,-486142361
-187313410,98523064,-486782232
-185415123,101792212,-481575873
-186249031,107127661,-471353594
-189950870,113138643,-456872089
-194657608,118471048,-441600337
-200287810,122454557,-425153966
-205610240,124432741,-407405594
-211050388,125218519,-390367400
