#!,zero-counter: 568
-46505731,14781828,-551136842
-45200193,15306998,-551230899
-42466588,14781428,-551645537
-41644722,14767332,-551959371
-39790972,13227081,-552372576
-36216036,10870469,-552829898
-33693151,8625358,-554284020
-35529528,9478938,-555243832
-39667238,12079758,-554947926
-45342999,15430268,-552990252
-52639835,18611624,-551282991
-58083572,19873194,-549481841
-59644888,18322857,-547361625
-62680475,15999434,-545603466
-66284475,12282118,-544273293
-70017870,7316036,-543273058
-73208102,1595475,-542831426
-78555269,-2967576,-542588566
-84856342,-6532876,-542391642
-89057568,-10072856,-542733004
-90155036,-13548324,-544753008
-88614218,-16503177,-549477525
-84495409,-18908774,-557274464
-77359089,-21130994,-568410650
-66710827,-23811643,-582287910
-53823222,-26637468,-597687163
-41242235,-28478621,-613275771
-29544273,-29313803,-628191674
-19919864,-28738920,-641966436
-12583866,-26796305,-654654163
-8329847,-22960466,-666455000
-9160277,-15989484,-677706424
-13981918,-6968106,-688474659
-21510754,2941344,-697986031
-30407854,12518638,-705763305
-39296764,20840683,-711665945
-46445488,27052018,-715375231
-52352063,32354774,-718093746
-57455570,37341362,-719499966
-61607475,41630494,-719676079
-65526221,45389736,-718380373
-69299633,48535144,-716924769
-76789703,54519037,-720129366
-74018895,58158814,-735620667
-66436522,55913108,-751142890
-63813983,55517097,-765969104
-59873012,52117162,-780585540
-56237842,47918856,-794865969
-55553203,45234040,-808638139
-55063785,40149945,-822083279
-50218748,24666903,-835361781
-51655504,11088042,-847887363
-52115266,-5002958,-859944502
-50852862,-22668114,-869558307
-61750707,-22322434,-877252343
-66857663,-26306877,-883034936
-69429443,-28464542,-886941561
-69436212,-28945735,-889423439
-66721403,-26595591,-890856063
-56508696,-26384992,-891240026
-42759469,-19798074,-891256403
-25234407,-8847757,-891062408
310050,-9813881,-890099890
28967274,-15381412,-888902384
57577225,-20985711,-886041686
83234530,-27871504,-880869119
96950477,-33154539,-874438978
100004863,-33008991,-866037394
103734450,-37038102,-855451191
106860323,-40358595,-845248654
110091858,-43626268,-836413142
112459694,-45339983,-830756541
114018811,-44879778,-828677596
114709958,-41442863,-829940021
114810261,-35263955,-833752926
113966791,-27794090,-838736348
110220860,-19438299,-843582132
103796787,-11363747,-847642983
95480674,-3388175,-850691562
86977613,4580217,-852501180
80100645,12152200,-853347113
76203331,18844836,-853919483
74832244,25039150,-854449395
73938581,32672756,-855015468
68745631,48584654,-855077458
60766654,68715531,-854365031
51406518,87827836,-853509171
44465945,97194230,-854556648
37420678,99980487,-857311431
29778910,100347820,-860096275
23745710,98125643,-861768152
19417894,93296791,-862329022
15254290,87248136,-861954639
10720972,80970596,-861332522
5619558,75992770,-860897753
6735,73356902,-860801699
-5549126,73042155,-862229020
-10738613,74245307,-863740768
-15124772,76181887,-866755530
-18733287,77884233,-869119598
-21538570,79230958,-871130240
-23952451,80657104,-872427897
-25797221,81763439,-873083456
-27365582,82330606,-873312912
-30945329,84233415,-873997393
-36640188,86376824,-874051797
-44159422,88113235,-875242745
-53910002,91133526,-875533897
-62294930,92746312,-875663246
-69138577,94792103,-876162336
-73891998,96506192,-875579193
-76720786,98224462,-875692523
-76594897,98479925,-876237933
-74198795,97543940,-876330584
-70132469,96235687,-877446413
-65109420,94252772,-877624484
-59385256,91748053,-877636285
-53584829,88128333,-877655548
-49538268,84083455,-878156890
-48132329,79974678,-879140674
-48469869,75618984,-880569402
-49062150,71239785,-882014352
-49018969,66981122,-883399174
-48195399,62796753,-884601865
-46793672,58767338,-885537857
-44675470,55136061,-886135557
-40942035,51959622,-886258452
-35459634,49796332,-885902169
-29335666,48715554,-885073725
-24118583,48588710,-883887302
-20294445,49134205,-882756508
-17950433,49838446,-882092832
-17704742,50838122,-882751233
-18968599,52282110,-883239460
-20642790,54243605,-884105456
-21815864,56895617,-885389785
-22505318,60432351,-886849081
-23191468,64894005,-888123013
-24067616,69918139,-889117409
-24840519,74929986,-890013808
-25539594,79561737,-890958483
-26475023,83462871,-892083686
-27857138,86701229,-893356412
-29105166,89599896,-895071155
-29660932,92240005,-897373307
-30157071,95061176,-900160177
-30727254,96856329,-903151934
-32067988,97813636,-905846282
-34063790,97659637,-908057759
-36450787,96843408,-909479440
-38269964,95741030,-910134845
-38045693,94637684,-910377230
-35653396,94100071,-910589752
-31860201,93931307,-911030475
-27838905,93895133,-911502719
-24480587,93526649,-912021479
-22036097,92810082,-912403570
-20518387,92292881,-912687864
-19465826,92284231,-912889049
-18334036,92729425,-913022386
-17091838,93170758,-913292770
-16083715,93743856,-913768201
-14779618,94181373,-914404861
-13214347,93989222,-915175044
-12034028,92656197,-916140320
-11746036,90316561,-917347149
-12515119,87387120,-918684664
-13555083,84442973,-919853138
-14279453,82344057,-920598443
-13904475,81468703,-920781463
-12141466,81714361,-920570394
-9682061,82595933,-920274864
-7710385,83649603,-920217369
-7363887,84293916,-920441296
-8969946,84495686,-920840658
-11129092,84444939,-921316937
-12760725,84553109,-921604849
-13154157,84997951,-921499422
-12380756,86179182,-921071909
-10750652,87858532,-920687389
-9109578,89705982,-920802545
-8485943,91202493,-921361472
-9302531,92546707,-922131842
-10981560,93658976,-922929424
-12854911,94435339,-923624056
-14415859,94729483,-924407618
-15703780,94558492,-925173259
-17035325,94042503,-925833838
-18114974,93514543,-926279554
-18737474,93031083,-926647329
-19095820,92532837,-926926580
-19549809,91936207,-927084388
-20345022,91040678,-927232296
-21570176,89792499,-927474383
-22856169,88490767,-927769732
-23966091,87159108,-928137059
-25220005,85793254,-928491865
-26524302,84528346,-928672620
-27470731,83429973,-928688796
-27873957,82792784,-928531293
-27107828,82644269,-927743608
-26066975,82797916,-927257018
-25120841,83119634,-926721726
-24280340,83488194,-926032210
-23505898,83761042,-925192093
-23004324,83892495,-924313446
-22804717,83921801,-923470503
-24709899,83552472,-922305625
-26017922,83515965,-922420746
-27273975,83389283,-922510366
-28042855,83164389,-922470313
-28559030,81593370,-919458784
-28987060,80625107,-919332907
#!,zero-counter: 228
-42290602,82423016,-872558472
-38781156,85658327,-872128518
-34374359,89611981,-871965172
-29796095,92724457,-872103588
-26188868,95263457,-872632804
-22725859,97933141,-873540964
-19786490,100086335,-874507380
-17139621,102328134,-874794285
-14845133,104631241,-874968839
-13920849,106488311,-875227240
-13586469,108248338,-875168740
-13759194,109856484,-874917450
-14110566,111071877,-874830943
-14995479,111380412,-874917944
-18689428,110004561,-874939226
-24231835,106834491,-874190812
-29554371,102762451,-872651313
-34829848,98597310,-870234320
-37988292,95404983,-868083381
-40243837,93766314,-865941268
-43832125,92832672,-863194826
-45119307,92927868,-861313890
-47045463,94039184,-860682566
-50270463,94657162,-859939775
-52832249,95587422,-859071537
-53401506,97871914,-858195752
-52262026,100752711,-858005260
-50659504,103613317,-858020249
-49051287,106224484,-858795734
-48616588,107990314,-859250325
-47265156,108892819,-858932849
-45170166,110014577,-860227387
-43363607,110401122,-862378324
-42629454,109599068,-863890788
-41830307,108030760,-865010006
-41575497,106426723,-865118826
-40852785,104932629,-865103311
-39634366,104008149,-865702219
-39364106,102929042,-866181625
-39626240,101872027,-866168004
-40005761,101239931,-866216609
-41639762,101596666,-865521333
-42270840,102106597,-865059217
-42939303,102520273,-864698983
#!,zero-counter: 45
-44708657,105627188,-863373761
-44638638,106457415,-863148399
-44894725,107869784,-862836989
-45332793,108715825,-862201328
-45947550,110006516,-860328674
-46178773,111176861,-857956249
-45860243,112561890,-855438625
-45443712,114134176,-852178945
-46172723,115912774,-847696476
-48323934,117558859,-842542510
-51816086,118540463,-837914922
-55931452,118954935,-834748166
-59654235,118761204,-833741331
-63232905,117995869,-834618963
-66834760,116601917,-836967187
