#!,zero-counter: 263
-229166980,84137625,-796785888
-229852700,85727184,-796552636
-229661140,87043495,-796490118
-229148107,88638928,-796703211
-228452969,90407267,-796527540
-227690530,92526578,-794602793
-227151028,95312244,-791038595
-226759177,98525934,-786932532
-225929472,102282504,-782825365
-224871892,107093610,-778310902
-223557813,112749741,-773504229
-222637313,119015232,-768179994
-222529924,125597536,-762289202
-223823757,132452503,-755860640
-226198792,139061813,-749070785
-229282580,145145952,-742184865
-233034164,150149873,-735418533
-237630622,154114656,-728766446
-242980408,157404801,-722195325
-248840641,159984093,-715685107
-254827723,162140365,-709209972
-261567854,165704313,-702364086
-267107962,169217495,-695694429
-271651982,172655655,-689394821
-275789445,176193755,-683268943
-279153356,179133323,-677614406
-281253364,181235882,-672472049
-281920166,182963010,-667899757
-281213667,184579473,-663470776
-279012132,185770852,-659197448
-275340135,185869579,-655086004
-271280314,185503653,-650571320
-266145168,184020569,-646152044
-261082082,182497813,-641441298
-256675620,181484448,-636250643
-252113982,180342081,-630371247
-248006723,179159307,-623391368
-245115878,178364219,-615840443
-241302537,176113172,-608569893
-238188614,173883565,-602225838
-235968871,171008705,-597264898
-231991419,166918993,-594175745
-222589106,161677799,-594234461
-214086647,158158034,-594296703
-205261306,155158799,-594872936
-197132928,152724860,-595653050
-191463491,151840369,-595421215
-186457415,151141324,-594145952
-180774939,149468793,-592381833
-174753381,147556058,-591619797
-169586670,147397765,-591120220
-164297020,148269623,-590374341
-159825104,150929197,-589367138
-154144668,153755232,-588369478
-147849501,156449357,-587304698
-141140475,158489161,-585822704
-133096737,158759880,-584505809
-124773069,156140893,-582048069
-116119558,148833558,-580004214
-109270623,138530142,-578643378
-106335853,127380598,-575263102
-108070938,116683539,-570344568
-113152556,105928332,-563789594
-119957682,94327669,-555789037
-129529535,82994472,-546546343
-138483528,70693901,-536698614
-147887924,58422448,-526685681
-161798023,48341320,-517982862
-175318320,38306343,-510952889
-183748626,27374033,-505989223
-188790194,16898986,-501297484
-195023327,10058959,-497769123
-200011017,5598075,-493592537
-203385283,3387847,-488824378
-206613083,3629072,-484136498
-209619221,5953705,-480007352
-211397515,9354987,-475187109
-211627117,13873311,-470943250
-210312591,19153502,-467096678
-208263339,25091705,-463547788
-205732491,31368963,-460265788
-202832063,37780159,-458816028
-199673737,43190896,-456724833
-196456945,47988273,-454535438
-194285080,52680844,-451707606
-194666430,57774294,-447921862
-196312301,62794084,-444514069
-197892452,66316510,-439057788
-200153015,68671771,-433165771
-204076737,70251245,-426970185
-208977492,71033801,-420689797
-213844640,70992080,-414546471
-218325487,70354840,-408560534
-222419858,69441409,-402730120
-226062233,68641244,-397038592
-228697284,68049297,-391735553
-230276495,67880478,-386931528
-230906666,68387453,-382751546
-231405274,69831998,-379079511
-232085380,72271929,-375808769
-232787405,75522894,-372857935
-233158407,79206424,-370195060
-233324925,83148503,-367821888
-233411768,87163051,-365696760
-233581524,91169008,-363658284
-233812231,95195121,-361456616
-234284934,99314550,-358936840
-234917986,103504957,-355981497
-235498747,107612415,-352587579
-235948568,111403610,-348810157
-236329140,114700816,-344667900
-236980435,117459732,-340122990
-237972248,119658499,-335114100
-239043198,121345124,-329474724
-240364211,122606849,-323219454
-242676877,123656422,-317120572
-240019480,119781566,-322659200
-234932948,116207104,-325974635
-232781121,114194907,-327029372
-231989713,113265985,-325985609
-231154475,112749524,-326135345
-229988561,111955183,-326449058
-228911803,111043217,-326556034
-228497203,110110431,-326519952
-228333085,109022229,-326459656
-227978014,107806492,-326416618
